low_rms,low_peak,low_crest,low_kurtosis,mid_rms,mid_peak,mid_crest,mid_kurtosis,high_rms,high_peak,high_crest,high_kurtosis,degradation_mid_to_baseline_ratio,degradation_late_to_baseline_ratio,degradation_early_rate,degradation_mid_rate,degradation_late_rate,degradation_early_stability,degradation_mid_stability,degradation_late_stability,failure_type,channel,sample_number
0.03654578517925154,0.1483312090216311,4.05877745666399,0.04759150598804052,0.04028796663161202,0.2093657695688346,5.19673210324185,0.2892780878789165,0.043380006087726214,0.24474252960949305,5.641827922166651,0.3862777624094589,0.9742706138628003,0.9603945495635671,3.923164577567965e-05,3.284092296422848e-05,1.4650822073905224e-05,0.09787001075711309,0.09552714261073009,0.09632815376302623,inner_race,Ch6,142
0.040767898884712675,0.17376816166169992,4.262377174577919,0.12814234106589772,0.04829249368977111,0.23106647207643333,4.784728524494808,0.3800874358728632,0.05291006285506523,0.2679429859024105,5.064121481699574,0.3144635084693781,0.9914345633878069,0.9566742883346411,1.8720494872212264e-05,2.5271639604443545e-05,3.5813120625101775e-06,0.10905984788819803,0.11275489230627576,0.11155265009792459,inner_race,Ch5,162
0.042328543937064374,0.1718427287177139,4.059736355996935,0.02449862078892462,0.051656905299551255,0.252371749513733,4.885537529789368,0.25900405292264006,0.05256190416000832,0.29131595740318506,5.542340256859122,0.271878420736265,1.0009628832934436,0.9810845509307872,8.139345596613452e-07,-6.287388597240839e-05,-6.837050301155387e-06,0.11285037612194605,0.11603918084204243,0.11525795944359528,inner_race,Ch6,162
0.041649569888840915,0.17859261763095077,4.287982279471287,0.05588172353687337,0.049142122923651714,0.26979776377215786,5.490152800100264,0.4561767391660094,0.052464756682398854,0.2389971829596905,4.555385330508366,0.28830777528495943,0.984063085106606,0.9643563276953431,2.376688914211316e-05,-1.367354413380537e-05,-5.534755005697111e-06,0.11047075351910807,0.11291134319852807,0.11427858724236857,inner_race,Ch5,182
0.0415797056350612,0.16593821058726899,3.9908462085730863,-0.08126101313122458,0.05171661729185136,0.23284095952940714,4.502246506483987,0.17784334091991827,0.05186927618461545,0.20226074151275988,3.899432503990694,0.08506151677922746,1.0117021857808672,0.9477488684454942,2.5883118997232216e-05,-3.003296300817996e-05,3.369689076998257e-05,0.11151351148719627,0.11474979568262755,0.11862904335833678,inner_race,Ch6,182
0.04146864641494349,0.15288972602493223,3.686875247749525,-0.013145688138271439,0.04866079635000328,0.24700882594410106,5.076136119257827,0.1969285184377183,0.05186653638282275,0.2255293414089444,4.348263006118827,0.20006107858653932,1.003367439726016,0.9715201706452737,2.262738075858708e-05,5.664753998290792e-05,-2.8976070323945863e-05,0.10969402658729299,0.11103849892824515,0.11163255032096937,inner_race,Ch5,203
0.04155289688444844,0.1997838404003415,4.807940128841233,0.14239956115587882,0.05107899403504051,0.22726069391942533,4.4492006589543065,0.13585849491627533,0.05196708687621629,0.24786407260419446,4.769635696428351,0.22820590382641015,1.011455006289229,0.9565969706705642,-2.6697053556893355e-05,1.794652667561969e-05,1.0743936187530098e-05,0.11497956311237664,0.11475322522193322,0.11390834702798591,inner_race,Ch6,203
0.04069841352974716,0.1551847359547735,3.8130414061802766,-0.05778042945430739,0.04772161040504655,0.23561129919395918,4.9372034429299845,0.11195454379870062,0.05274618656861846,0.23915059066320404,4.533988260024993,0.16720937528765578,0.9838936758525634,0.9823758466442867,-1.8976626662158788e-19,3.9555609815651883e-05,2.767377502848796e-06,0.1121560627387275,0.10928383879224175,0.11252938724939299,inner_race,Ch5,223
0.04183522080819967,0.17298535290024172,4.134921474260194,0.10930018870352765,0.05142980623005588,0.24161131207742406,4.697884938485827,0.2646388112262392,0.05346729265929138,0.27096221940149845,5.067812599529695,0.24124366187171287,0.9674075377400184,0.9530635029356256,5.8603288295624425e-06,-2.685874740569106e-06,-2.2301806934722697e-05,0.11631773818349646,0.11658200154373626,0.11700172543125135,inner_race,Ch6,223
0.04012636317862252,0.15181789927218156,3.783495120062691,-0.05164107374413751,0.048830438199017535,0.24079425322597833,4.931232692292798,0.3779299029180492,0.0528222637291766,0.29149294131977144,5.518372760665387,0.42389957424197444,1.0120965696799606,0.9726242201896904,-1.1232296923327288e-05,2.441704309607919e-06,-7.992837375875009e-05,0.11035287303225137,0.11301471965098331,0.11275704881003958,inner_race,Ch5,243
0.04274215352752758,0.17687824177090683,4.138262281449868,0.11430649367921841,0.053141000605479306,0.30017932163309646,5.648732959727998,0.2504857555977593,0.053515863344906864,0.2959948978181156,5.530974916922192,0.32157186351506395,1.0124164681577672,0.9803802938634399,9.44164089207234e-06,1.4283970211207198e-05,-9.620706495197744e-05,0.11361231534277438,0.1158272745051563,0.11730648553219529,inner_race,Ch6,243
0.041079592564091945,0.15451142175708873,3.761269577248646,-0.04127836953981756,0.04848578279045029,0.28658916536568646,5.910787634476075,0.7979741900689894,0.05331822136688033,0.21255992412217894,3.9866281858797104,0.17925550152432468,0.9940748482364666,0.9787499446887504,-1.986000325573848e-05,1.306311805640306e-05,3.613869444896619e-05,0.11481928332765484,0.11384207369882819,0.11003428999714043,inner_race,Ch5,264
0.04063647223296461,0.17326421351712576,4.263761197670415,0.050129723654106506,0.053067621806098,0.25685698924580896,4.840182780082554,0.17775497984942668,0.05170574368532502,0.22628098831600185,4.376322090890345,0.07425160716413126,0.997466696790173,0.951712437661077,-8.985837538661907e-05,1.1964351117079672e-05,7.650984860817487e-06,0.1165006934122807,0.11590180334327953,0.11350285320819915,inner_race,Ch6,264
0.041059182262112304,0.14424058052142952,3.5129920416006115,-0.16812646193974645,0.04813017456239988,0.23631310122932944,4.909874177226469,0.26525688900992694,0.053074324884156344,0.23861542066526728,4.4958729326484255,0.3294813981250111,1.034463455433938,1.0014686318673358,1.2697379130718318e-05,3.0155048223660242e-05,-4.883607357968496e-06,0.11149108342012146,0.11370276658295367,0.11104013252355574,inner_race,Ch5,284
0.042817557919462054,0.1844596985014908,4.308038745424281,0.08693835031342712,0.052870032925318375,0.23163667114310063,4.381246962155277,0.1849730865995678,0.053826287362831064,0.233656435679499,4.340935389143093,0.19698027318370404,1.0054036305438856,0.99591411597909,1.3999674426175606e-05,1.8801123183982707e-05,9.116067068207788e-06,0.11627144332194415,0.11852920335293299,0.11490901608861478,inner_race,Ch6,284
0.04173843780347648,0.15693097399474829,3.759866977620259,-0.19539381530018973,0.04785355311450563,0.2222964771078471,4.645349459755443,0.33877064820438285,0.05370028935037803,0.2920770296236664,5.439021524035983,0.34291055370142187,1.0142294285726416,0.9742307871933021,-5.046394269900686e-05,5.005493834696448e-06,-1.302295295457817e-06,0.11248860142359315,0.11165991265465704,0.11346785831617595,inner_race,Ch5,304
0.04122026376261377,0.18643391706324572,4.5228705506814055,0.3470545366640496,0.05381446205470513,0.2720483211124679,5.055301320970504,0.29205748330091597,0.05436689217868934,0.23898564428094857,4.395793739606581,0.34645258802629897,0.9956085506728595,0.9810029942666598,8.139345596612368e-07,1.184226590159951e-05,-8.464919420478244e-06,0.11891707254305772,0.11541126160950112,0.1164312771085128,inner_race,Ch6,304
0.04163747039174725,0.15582421904499283,3.742403598943848,-0.03513002506151386,0.047800893107531085,0.2341243726966094,4.8979079150243505,0.2773427748177171,0.053519922253437796,0.2208355523275077,4.126230813299109,0.11717037533677921,1.0075328527868372,0.987949557471423,4.720820446035851e-06,2.1486997924551483e-05,-1.041836236366587e-05,0.11234513570726459,0.11312616174790253,0.10955395790143754,inner_race,Ch5,325
0.04150971588787597,0.16373966388911693,3.944610566147997,-0.06882495009498557,0.0529114770985388,0.2135501095867217,4.035988433832989,0.11796130621729439,0.05496771598538682,0.26082749063060634,4.745103302090038,0.2729226805214702,0.9956921273257875,0.9844574990300434,2.2627380758586358e-05,-2.1120742278110496e-05,-2.5394758261435528e-05,0.11682331843630916,0.1174439269469243,0.11639507211461643,inner_race,Ch6,325
0.041278216097275444,0.17399022547948,4.215061645819626,0.020360588069536334,0.047239502151592644,0.23525829836502204,4.980118071737352,0.37059548167706824,0.053730265872043104,0.2690977655283721,5.008308839736989,0.2445110932338319,0.99182567588522,0.970240514976133,-6.837050301155811e-06,-3.833475766084725e-05,8.02539475826145e-05,0.11485215417122968,0.11060489462976794,0.10988137959712518,inner_race,Ch5,345
0.0412355839761819,0.14791274135819052,3.5870170152950047,-0.054347484603537666,0.05234176707152864,0.21983366790453002,4.199966493376353,0.26336766344077,0.05358783093875625,0.22309684506827548,4.163199763081388,0.15498139592660243,0.979587248018929,0.9681620748131352,2.2627380758587158e-05,1.6481504089854362e-05,-7.309132345759408e-05,0.11694130424130375,0.11834060042127258,0.1132434836470301,inner_race,Ch6,345
0.041679344744223856,0.16693346499019085,4.005184486815268,0.12227142901345323,0.047379347635502056,0.21197204847844892,4.473933455335613,0.22937765867861648,0.05336857878717106,0.2684658095049499,5.030409570687026,0.5255251848227527,0.9927694386603203,0.9733125035244287,3.0929513267133434e-05,1.074349896227579e-05,4.8184925931954826e-05,0.11592808573996677,0.11171537696701522,0.10995089346697243,inner_race,Ch5,365
0.041997445823682034,0.18071115472199492,4.302908216863353,0.12197338587791329,0.0533801314531873,0.21730901844773237,4.070971961511664,0.0851687789789537,0.054459926394914336,0.2733154998504378,5.018653493368676,0.13849035584832414,1.009535645500328,0.9675033584333879,2.4418036789850795e-06,-3.0399218654620527e-05,-1.823213413641583e-05,0.12282917926211168,0.11756200452782037,0.11591257208394279,inner_race,Ch6,365
0.04034287386214634,0.15083517619942968,3.738830721748807,-0.10032319998973005,0.04619428807335094,0.21800067629049158,4.719212815756201,0.1975164481079621,0.05275151259967909,0.23776493403525756,4.507262869211147,0.25039924047770956,0.9874779009459652,0.9620796990339257,1.0418362363665826e-05,7.813453790745613e-06,2.6371479733029813e-05,0.11187376367891022,0.11047091353023053,0.10889814478813149,inner_race,Ch5,386
0.04141794944181687,0.1509905142052009,3.6455333071790395,0.10686252041359667,0.052490151375484385,0.2954684958516367,5.629027314819972,0.21353068437632095,0.05400841876409431,0.26781391709524216,4.958743900002665,0.2210530481887818,0.9680402356094981,0.9335022114009092,-1.5790330457431635e-05,-4.175314369429875e-05,-6.592869933257393e-05,0.11811730881656778,0.11917169309376885,0.11372706989934714,inner_race,Ch6,386
0.04005863353221315,0.16595782953284804,4.14287295644753,-0.007910435594273846,0.04631718468840388,0.21642342867779746,4.672637815397747,0.2679669975030041,0.05271061295531292,0.26633814726799027,5.052837224522257,0.21985500165162586,0.9741888900185284,0.946323680448499,-2.702262738075876e-05,-1.1353925039677434e-05,-7.48819794888442e-06,0.1070042152078329,0.11208684738622363,0.11067993151924596,inner_race,Ch5,406
0.0415174815824629,0.17413236002646962,4.194193708031261,0.14276665871368888,0.05239710677368237,0.27472308337465634,5.243096428229549,0.19080460466874127,0.05351814834358252,0.26174368142067717,4.89074621454207,0.19818355643735197,0.988789365526243,0.9718741485894834,-3.092951326713296e-05,2.087657184714917e-05,6.023115741494525e-06,0.11375477306519702,0.1158402783038553,0.11547051592600499,inner_race,Ch6,406
0.040797395139627456,0.1979816309671567,4.852800780284439,-0.016755778161624324,0.04717217890289835,0.21392807432612726,4.535047549244818,0.14163344732749072,0.05253071887565139,0.2467413748778719,4.697087345443496,0.2160513824810204,0.9975414527361522,0.971140790996328,-2.979000488360714e-05,2.173116835551193e-05,-2.441803678984099e-06,0.1080584669976697,0.1091967111325872,0.10842432493801517,inner_race,Ch5,426
0.04214335506274568,0.1702514629670245,4.039817492307943,0.12271137724800951,0.05217553638931408,0.22566327629838484,4.325078224679301,0.16966741066973867,0.05446994577201308,0.23735953115114528,4.357623782932087,0.24968903767541129,1.0168781069962307,0.9533829752364784,1.0743936187530234e-05,-1.8434867537541032e-05,1.2697379130717816e-05,0.11410681198310559,0.11835530717261379,0.11251439764964459,inner_race,Ch6,426
0.04019004427581358,0.15314580959250268,3.8105409524185574,-0.03033432795822044,0.046878817388952485,0.2223882974705665,4.743897347610453,0.2062739540418046,0.05368683820270262,0.255077093025896,4.751203489816528,0.18304738805205067,1.006205428801036,0.9635225405557044,4.444082695751233e-05,1.4650225857648805e-05,-1.48136089858377e-05,0.11317534868526373,0.11265042404766121,0.10937544957241124,inner_race,Ch5,447
0.041436506790993866,0.1836952345560391,4.433173758651993,0.16246946766259152,0.05271586514972302,0.23777371736099484,4.510477380683644,0.06508693662012721,0.05386157505014648,0.24962247236354293,4.634518617978366,0.21499805656529158,0.9710751019821005,0.9675301322427842,5.43708285853814e-05,1.526065193505065e-05,3.630148136089955e-05,0.1178172673586082,0.11807169926872127,0.11322793520959944,inner_race,Ch6,447
0.04099679819007964,0.18845202014939508,4.5967497089808464,0.0710104171828374,0.046839319385949395,0.20878232145508113,4.457415782128348,0.14250071455000635,0.05216883096405212,0.25014261230880114,4.794867120583293,0.3043023570248842,1.00012212146032,0.9780939366694951,-1.6604265017093024e-05,2.7102917836650747e-05,-9.278853980140155e-06,0.11185670386937403,0.10800346598731538,0.10950023903087613,inner_race,Ch5,467
0.04180808081053199,0.15950195933136135,3.8150988095866087,0.12731727404205317,0.050832093846869784,0.24905055354595354,4.899474617280396,0.1830529545524593,0.05429970937637514,0.233833653688871,4.306351845606893,0.18934401292635084,0.9793069012811519,0.9736880360517518,2.2952954582451916e-05,2.3318276156757105e-05,-2.783656194041967e-05,0.11780824151104467,0.11295486034728305,0.11322569825370844,inner_race,Ch6,467
0.040501558786660855,0.17826413467228958,4.401414168064086,0.06784946304772221,0.04730156801770703,0.3197835431968584,6.760527327067668,0.5565652836870933,0.05193556633238815,0.321281813731738,6.18616174656749,0.3295723121434353,1.0107188512016365,0.9927411794784387,2.0673937815399933e-05,-1.367354413380551e-05,1.5627543545499183e-05,0.1088977039877828,0.1142712990494276,0.10991542424819804,inner_race,Ch5,487
0.041996802032232924,0.1638822408626368,3.9022552416456784,0.03729908297241602,0.052054250120332636,0.23018917517740495,4.422101454641683,0.15402187265102985,0.05435858057912902,0.2672732970983906,4.916855706144214,0.16372352634243192,1.0105970768314934,1.0078720528156073,-3.85804981279509e-05,2.0266145769747234e-05,7.162624125020391e-06,0.11784573029804045,0.11701169770784528,0.11501151183186542,inner_race,Ch6,487
0.042142439776774655,0.1557665077923,3.696191027794867,-0.10248905340094128,0.046671426411814466,0.21722742682678253,4.654398708752414,0.1310953530711645,0.053798378925116214,0.29398054222233583,5.464486999348759,0.4869597182994938,0.9981400785347574,0.9892713245754922,1.3511313690379067e-05,-6.226345989500455e-06,3.9068858863747025e-06,0.1163802472815367,0.11177224073184618,0.11122497472183296,inner_race,Ch5,508
0.04364124342403127,0.20098717429546917,4.60544105818934,0.11962002966441077,0.05374502553668383,0.27685538101507395,5.15127452727891,0.21327080938597565,0.05461712224832909,0.2944014483909452,5.390277558974683,0.27444808784996955,1.000054900271545,0.9592238790842634,-1.7092625752889357e-05,-3.393968990355259e-05,9.604427804004945e-06,0.11911444945434199,0.11893302913982422,0.11522896181622985,inner_race,Ch6,508
0.0411495104603419,0.1764606148205239,4.288279808105832,0.11078308214211718,0.046524553291479365,0.20961503865016706,4.505471279582529,0.24174054419176594,0.05256687625283131,0.3265424189745638,6.211942619606884,0.46499006154548406,1.0103329409962845,0.9952080330486267,4.883607357968402e-05,-7.813453790746206e-06,-2.5069184437571627e-05,0.10940262429977494,0.11252402619069697,0.10888315316656422,inner_race,Ch5,528
0.04146000606210942,0.1896072513452794,4.573256720253178,0.21325581588879094,0.05163085541845735,0.30925374220917035,5.98970789274617,0.331690948134824,0.052153301145162076,0.25724066807843154,4.932394736863058,0.28529731171785055,1.0206472248830076,0.9993839168540939,1.7580986488686414e-05,8.545965083628617e-07,2.6697053556894195e-05,0.11223644508311394,0.117377699614518,0.11417148506735225,inner_race,Ch6,528
0.04178297124392584,0.1796578523300641,4.299786419717139,0.13102802021352478,0.046568779896241974,0.2476381272861904,5.31768553605963,0.6495418198607648,0.053225874228151906,0.27652570106030017,5.195324737645021,0.45782361032227437,0.9798711253474255,0.9655170981183968,-8.139345596613904e-07,-4.944451226956454e-05,1.1883444571056182e-05,0.1083646324181072,0.11202199818218375,0.10923106817896426,inner_race,Ch5,548
0.03926883334876175,0.16368295720486772,4.168266364094289,0.20598355574872684,0.04933082221241576,0.2536658989582364,5.14213807071703,0.16436076288505896,0.05474690341202734,0.2656448191789752,4.852234603658254,0.22510658981587905,0.9638305037820327,0.9423056659207973,-1.2371805306852807e-05,4.761323403734548e-06,1.9860003255738154e-05,0.11293698708096943,0.11504003020878552,0.11221148609784888,inner_race,Ch6,548
0.041551712416918934,0.16115449654855596,3.878408064908955,0.007969026740902052,0.04545124739669857,0.24057687429809416,5.293075285664632,0.2640213156814988,0.05275210994512674,0.2806326489923784,5.3198374299017654,0.40080079574639393,0.9866297030035425,0.9737211020264258,4.883607357972355e-07,-6.592601635941714e-06,1.953442943187469e-06,0.10860682672708712,0.1090111514229928,0.10892576440085183,inner_race,Ch5,569
0.04154342610755587,0.16907887112135717,4.0699308401674,0.12368404680156653,0.049077857656514255,0.2533075855058766,5.161341541815535,0.08623169052603696,0.05413146138142,0.2549352158941378,4.709557240618695,0.4448940083544435,0.9843853044051724,0.9594919484769308,2.7836561940420116e-05,-1.465022585764815e-05,-3.8417711216017884e-05,0.11282709606517206,0.11792465493152936,0.11509084359785424,inner_race,Ch6,569
0.04056395906953926,0.14587941421435904,3.5962814666161234,-0.1273077878301705,0.046807439570907494,0.27322558848937073,5.837225684508286,0.28686488959125045,0.05299702925787018,0.325801533380241,6.147543323512963,0.6483700280866418,1.0440745375312834,1.0787793801081573,3.060393944326822e-05,-2.5271639604444006e-05,6.006837050301178e-05,0.11016689973314538,0.10969384753066297,0.10837901699671348,inner_race,Ch5,589
0.03929621771943779,0.17387476385053507,4.4247200860893106,0.13354081435757514,0.05008999488373759,0.22558479528692937,4.503589904741008,0.15968664682096856,0.05448294997697558,0.2571702227930066,4.720196371556357,0.232194331954783,1.0529988863322197,1.0520108853442187,5.2091811818325015e-06,2.2341594432914003e-05,2.067393781539934e-05,0.1157835462494926,0.11415761781342187,0.11556838615927349,inner_race,Ch6,589
0.04089178871281158,0.1529768038607752,3.741015217875438,-0.07897560698741035,0.04553491631768475,0.2993349091222785,6.573744575127801,0.3230032681527719,0.05237471195168681,0.26380420092437873,5.036862086568144,0.2926583121113828,1.0016512902934764,0.9760993040241546,-3.5813120625102e-06,-2.5393724819924345e-05,2.392967605404514e-05,0.11135975681329457,0.1080715605371332,0.10593529893344601,inner_race,Ch5,609
0.03827047040620135,0.20373677297452342,5.323602527276746,0.2107443599943828,0.04957937291339571,0.2396165944482873,4.832989615799396,0.1984124671651153,0.05366429468649944,0.241322199150434,4.496885695791032,0.20136434333745612,1.007374865023065,0.9656868027952639,-1.7580986488686072e-05,6.592601635942046e-06,-1.546475663356654e-05,0.11615590288552069,0.11057292514613971,0.11106801391607227,inner_race,Ch6,609
0.04067880627517348,0.1925158430969484,4.73258339476992,0.11553234843913662,0.046092096543673494,0.21267692770634045,4.614173440880984,0.2016317003112711,0.05240213366744001,0.27545521829537123,5.256564933853541,0.181803433348517,1.0158634974862912,0.9637523410958124,2.1813446198925396e-05,1.4406055426687973e-05,-2.099951163926461e-05,0.10996186824268413,0.10667792797160106,0.1080866914891424,inner_race,Ch5,630
0.0392700549778286,0.1570774597240702,3.9999297126717606,0.13032892895501869,0.04927519311698357,0.26572696636636495,5.392712834945287,0.25055277395906916,0.05423840714757275,0.23924876601757394,4.411058115453538,0.16678917395262927,1.0116098873496078,0.9780340250163908,5.860328829562411e-06,1.6725674520815396e-05,-2.3441315318248164e-05,0.11297904547229315,0.11317545888556825,0.11374943801638587,inner_race,Ch6,630
0.04109998732137116,0.14136917483262623,3.439640351400233,-0.05523537988327121,0.04674574983575586,0.292267960938312,6.2522895015100595,0.6021741472787117,0.054102783642824524,0.37130070308379204,6.862876142104685,0.7770803082117506,0.9911156062329246,0.9666740808198653,2.392967605404477e-05,-2.234159443291426e-05,5.404525476151728e-05,0.11131815051440436,0.11059896463074234,0.10749976724949364,inner_race,Ch5,650
0.03937928641413425,0.19198884204252759,4.87537635962895,0.2737134938802166,0.04997879738064535,0.325385892422517,6.510478632455551,0.5407337546247826,0.05376831789368895,0.35138423362371923,6.535153923142589,0.6355369967426152,1.0122891139855832,0.9881138427360122,-3.581312062509895e-06,-1.587107801245243e-05,-2.2301806934722928e-05,0.11263646262465923,0.11592414660502678,0.11227445505272288,inner_race,Ch6,650
0.04109779422613039,0.1537478096070581,3.741023393155823,0.03366700547920276,0.04686839572402705,0.26837062392652977,5.726046726812751,0.3841310545110801,0.051330229138366115,0.23269706636190718,4.533333871053787,0.2856825367221201,1.0226744272152368,0.9853167374382996,-1.5464756633566443e-05,5.371749481137717e-06,-2.555754517336833e-05,0.10859333253580501,0.10952115454241015,0.1079813181412372,inner_race,Ch5,670
0.040002989912791595,0.21497626092095895,5.374004827879549,0.3689897302204117,0.04872487681098863,0.23907964643800428,4.9067265447469754,0.23058418752186505,0.05467989288574385,0.2562724574688934,4.686776874350988,0.1649143206567456,1.0018510046212155,0.9688057452497176,-9.116067068207606e-06,-9.522646807471349e-06,-2.18134461989255e-05,0.11418143716200152,0.11479987010732473,0.11157752279319044,inner_race,Ch6,670
